,date,sum,min,max,mean
8966,2005-07-20,0,19.2,31.2,34.8
8967,2005-07-21,0,18.2,33.4,34.9
8968,2005-07-22,0,14.4,30.4,29.6
8969,2005-07-23,6.4,14,28,28.0
8970,2005-07-24,12.8,16,28.4,30.2
8971,2005-07-25,0,19,29.7,33.85
8972,2005-07-26,0,21.7,31.8,37.6
8973,2005-07-27,0,21.6,33.6,38.400000000000006
8974,2005-07-28,0,19.8,34.9,37.25
8975,2005-07-29,0,21.2,34.8,38.599999999999994
8976,2005-07-30,0,21.6,35.6,39.400000000000006
8977,2005-07-31,0,21.2,30.8,36.6
8978,2005-01-08,0,18.8,33.2,35.400000000000006
8979,2005-02-08,0,19.8,28.4,34.0
8980,2005-03-08,14.2,18.2,28,32.2
8981,2005-04-08,0,19.8,28.8,34.2
8982,2005-05-08,0,12.6,31.6,28.4
8983,2005-06-08,0,15.2,29.7,30.049999999999997
8984,2005-07-08,0,17.2,24.8,29.6
8985,2005-08-08,0.2,14.9,28,28.9
8986,2005-09-08,0,14.4,27.3,28.05
8987,2005-10-08,0,13.4,28.6,27.700000000000003
8988,2005-11-08,0,17,27.2,30.6
8989,2005-12-08,3.8,17.4,29.2,32.0
8990,2005-08-13,0,17.6,29.2,32.2
8991,2005-08-14,1.8,14.6,24.8,27.0
8992,2005-08-15,0.2,15.8,26,28.8
8993,2005-08-16,0,12.2,27.8,26.1
8994,2005-08-17,0,16.1,32,32.1
8995,2005-08-18,0,15,30.4,30.2
8996,2005-08-19,0.4,17.2,29.8,32.1
8997,2005-08-20,0,15,20.5,25.25
8998,2005-08-21,16.6,14.1,18,23.1
8999,2005-08-22,6.2,15.2,17.6,24.0
9000,2005-08-23,8.6,14.6,24,26.6
9001,2005-08-24,0,16,29.2,30.6
9002,2005-08-25,0,17.5,26,30.5
9003,2005-08-26,0,18.8,27.6,32.6
9004,2005-08-27,0,16.9,27,30.4
9005,2005-08-28,7.6,16.8,26,29.8
9006,2005-08-29,0,16.5,30,31.5
9007,2005-08-30,0,17.7,31.2,33.3
9008,2005-08-31,0,20.4,29.6,35.2
9009,2005-01-09,0.2,20.2,31,35.7
9010,2005-02-09,0,18.4,32.5,34.65
9011,2005-03-09,19.4,17.2,30,32.2
9012,2005-04-09,1.8,15,28.6,29.3
9013,2005-05-09,4.4,13.2,26.1,26.25
9014,2005-06-09,0,13.4,27.6,27.200000000000003
9015,2005-07-09,0,12.6,28.1,26.65
9016,2005-08-09,0,16.4,28.4,30.599999999999998
9017,2005-09-09,7.8,17,21.4,27.7
9018,2005-10-09,16.2,16.4,25.2,29.0
9019,2005-11-09,0,16.5,23.8,28.4
9020,2005-12-09,7.2,14.4,24.4,26.6
9021,2005-09-13,0,13.2,26.6,26.5
9022,2005-09-14,0,14.9,27.8,28.8
9023,2005-09-15,0,14.8,28.1,28.85
9024,2005-09-16,0,18.4,24.4,30.599999999999998
9025,2005-09-17,0.2,12,21.2,22.6
9026,2005-09-18,7,11.2,17.8,20.1
9027,2005-09-19,0.2,12.4,18.4,21.6
9028,2005-09-20,0.2,13.6,22.4,24.799999999999997
9029,2005-09-21,0,10.6,22.8,22.0
9030,2005-09-22,0,13.4,22.8,24.8
9031,2005-09-23,0,13.2,24,25.2
9032,2005-09-24,0,13.6,25.4,26.299999999999997
9033,2005-09-25,0,10,24,22.0
9034,2005-09-26,0,9.6,24,21.6
9035,2005-09-27,0,14.2,20.4,24.4
9036,2005-09-28,0,14.1,23.6,25.9
9037,2005-09-29,0,12.6,19.6,22.4
9038,2005-09-30,4.4,10.8,20.2,20.9
9039,2005-01-10,0,9.2,19.2,18.799999999999997
9040,2005-02-10,2.2,9.4,14.2,16.5
9041,2005-03-10,37,8.4,12.1,14.45
9042,2005-04-10,28.4,8.6,13.4,15.3
9043,2005-05-10,16,8.6,15.6,16.4
9044,2005-06-10,6.4,9.6,15.2,17.2
9045,2005-07-10,1.4,11.1,16.1,19.15
9046,2005-08-10,10.2,11.8,18.4,21.0
9047,2005-09-10,0,10.7,19.6,20.5
9048,2005-10-10,0,11.6,18.8,21.0
9049,2005-11-10,0,7.3,18,16.3
9050,2005-12-10,0,6,17.2,14.6
9051,2005-10-13,0,7.3,16.8,15.7
9052,2005-10-14,0,7.4,16.9,15.85
9053,2005-10-15,0,6,14.2,13.1
9054,2005-10-16,0,6.8,13.7,13.649999999999999
9055,2005-10-17,0,4.1,15.2,11.7
9056,2005-10-18,0,8.4,14.8,15.8
9057,2005-10-19,0,7,14.6,14.3
9058,2005-10-20,1.6,9.3,12.8,15.700000000000001
9059,2005-10-21,0.6,9.6,15.7,17.45
9060,2005-10-22,0,6.8,17.6,15.600000000000001
9061,2005-10-23,0.6,10.8,15.7,18.65
9062,2005-10-24,0,11.4,18.6,20.700000000000003
9063,2005-10-25,0,11.6,18,20.6
9064,2005-10-26,0,10.2,17.7,19.049999999999997
9065,2005-10-27,0,8.8,16.2,16.9
9066,2005-10-28,0,7.6,13.4,14.3
9067,2005-10-29,0,7.4,13.2,14.0
9068,2005-10-30,0,3.6,13.2,10.2
9069,2005-10-31,0,2.9,14.8,10.3
9070,2005-01-11,0,9.7,12.8,16.1
9071,2005-02-11,1.6,7.4,14.2,14.5
9072,2005-03-11,0,7.2,13.2,13.8
9073,2005-04-11,0.2,5,14.4,12.2
9074,2005-05-11,0,9,13.3,15.65
9075,2005-06-11,17.6,7.6,12.7,13.95
9076,2005-07-11,7.4,8.6,14.6,15.899999999999999
9077,2005-08-11,0,5.7,13.8,12.600000000000001
9078,2005-09-11,0,5.8,11.2,11.399999999999999
9079,2005-10-11,0,5.4,12.1,11.45
9080,2005-11-11,0,3.6,11.6,9.4
9081,2005-12-11,0,3.3,9.2,7.8999999999999995
9082,2005-11-13,0,3.1,10,8.1
9083,2005-11-14,0,1.4,8.4,5.6
9084,2005-11-15,0,1.6,9.4,6.300000000000001
9085,2005-11-16,0,2.4,11.3,8.05
9086,2005-11-17,0,5.2,12.5,11.45
9087,2005-11-18,0,0.4,8.4,4.6000000000000005
9088,2005-11-19,0,-0.2,8.6,4.1
9089,2005-11-20,0,-3.8,3.6,-1.9999999999999998
9090,2005-11-21,0,-4.2,6.4,-1.0
9091,2005-11-22,0,-2.2,8.4,2.0
9092,2005-11-23,0,-1.2,7.6,2.5999999999999996
9093,2005-11-24,0,-2.2,5.2,0.3999999999999999
9094,2005-11-25,0,-2.3,0.8,-1.9
9095,2005-11-26,7,-1.4,0.9,-0.95
9096,2005-11-27,7.6,-2.2,2.6,-0.9000000000000001
9097,2005-11-28,0.2,-2.8,2.8,-1.4
9098,2005-11-29,0,-3.6,0.4,-3.4
9099,2005-11-30,3,-4.8,3.6,-3.0
9100,2005-01-12,0,-5.2,2.1,-4.15
9101,2005-02-12,0,-4.6,1.7,-3.7499999999999996
9102,2005-03-12,17.4,-1.6,3.6,0.19999999999999996
9103,2005-04-12,11.2,-2,2.5,-0.75
9104,2005-05-12,11,-0.4,4.2,1.7000000000000002
9105,2005-06-12,0.2,0.4,4.5,2.65
9106,2005-07-12,0,-3.8,3.9,-1.8499999999999999
9107,2005-08-12,0,-6,1.8,-5.1
9108,2005-09-12,0,-1,5.2,1.6
9109,2005-10-12,0,-6,4.4,-3.8
9110,2005-11-12,0,-9.6,3.2,-8.0
9111,2005-12-12,0,-2.8,4.1,-0.75
9112,2005-12-13,0,1.3,6.3,4.45
9113,2005-12-14,0,-0.4,8.4,3.8000000000000003
9114,2005-12-15,0,-2.2,5.2,0.3999999999999999
9115,2005-12-16,0,-4,4.8,-1.6
9116,2005-12-17,0,1.6,8.8,6.0
9117,2005-12-18,0,-3.8,4.6,-1.5
9118,2005-12-19,0,-4.1,0.4,-3.8999999999999995
9119,2005-12-20,0,-4,2,-3.0
9120,2005-12-21,0,-5.6,1.2,-5.0
9121,2005-12-22,0,-5.1,1.4,-4.3999999999999995
9122,2005-12-23,0,-7.9,-1,-8.4
9123,2005-12-24,0,-7.1,1.4,-6.3999999999999995
9124,2005-12-25,0,-5.6,1.8,-4.699999999999999
9125,2005-12-26,0,-5,1.6,-4.2
9126,2005-12-27,0,-1.6,2.4,-0.40000000000000013
9127,2005-12-28,0,-2.4,2.6,-1.0999999999999999
9128,2005-12-29,0,-2.4,2.2,-1.2999999999999998
9129,2005-12-30,0,-8.8,-1.1,-9.350000000000001
9130,2005-12-31,0,-6.8,-1,-7.3
10227,2009-01-01,2,-5.5,1.9,-4.55
10228,2009-02-01,0,-7.7,1.4,-7.0
10229,2009-03-01,0,-8.9,-0.6,-9.200000000000001
10230,2009-04-01,0,-6.6,-0.3,-6.75
10231,2009-05-01,0,-7.1,0,-7.1
10232,2009-06-01,0,-2.8,1.3,-2.15
10233,2009-07-01,0,-0.6,3.3,1.0499999999999998
10234,2009-08-01,0,-2.1,4.1,-0.050000000000000266
10235,2009-09-01,0,-3.4,2.9,-1.95
10236,2009-10-01,0,-3.2,4.4,-1.0
10237,2009-11-01,0,-1.5,5.6,1.2999999999999998
10238,2009-12-01,0,-2.6,4.9,-0.1499999999999999
10239,2009-01-13,0,-4.1,4.3,-1.9499999999999997
10240,2009-01-14,0,0.2,10,5.2
10241,2009-01-15,0,2.1,8.3,6.25
10242,2009-01-16,0,-1.3,6,1.7
10243,2009-01-17,0,-3.3,3.1,-1.7499999999999998
10244,2009-01-18,0,-1.2,2.8,0.19999999999999996
10245,2009-01-19,0,-1.4,3.7,0.4500000000000002
10246,2009-01-20,30.5,0.4,1.9,1.35
10247,2009-01-21,34.8,1.5,5.1,4.05
10248,2009-01-22,0.3,1.2,6.4,4.4
10249,2009-01-23,0,-0.7,2.8,0.7
10250,2009-01-24,0.9,-2.6,5,-0.10000000000000009
10251,2009-01-25,0,-0.4,8.4,3.8000000000000003
10252,2009-01-26,0,0,6.1,3.05
10253,2009-01-27,0.6,3.7,9.2,8.3
10254,2009-01-28,0,6.1,10.2,11.2
10255,2009-01-29,0,2.6,9,7.1
10256,2009-01-30,0,-0.7,7.8,3.2
10257,2009-01-31,0,-2.5,3.9,-0.55
10258,2009-01-02,0,0.4,3,1.9
10259,2009-02-02,5.2,0.7,1.7,1.5499999999999998
10260,2009-03-02,6.5,1.3,6,4.3
10261,2009-04-02,0,2.4,9,6.9
10262,2009-05-02,0.8,3.7,7.2,7.300000000000001
10263,2009-06-02,28.9,2.5,5.4,5.2
10264,2009-07-02,38.8,2.5,6.1,5.55
10265,2009-08-02,13.1,3.9,10.9,9.35
10266,2009-09-02,0.4,1.4,8.3,5.550000000000001
10267,2009-10-02,0,0.6,5.2,3.2
10268,2009-11-02,2.1,3.4,8.8,7.800000000000001
10269,2009-12-02,0,-0.3,7.8,3.6
10270,2009-02-13,0,0.6,5.9,3.5500000000000003
10271,2009-02-14,0,-1.4,6.8,2.0
10272,2009-02-15,0,1.1,7,4.6
10273,2009-02-16,0,-1.4,6.4,1.8000000000000003
10274,2009-02-17,0,-3.9,9.4,0.8000000000000003
10275,2009-02-18,0,-1.4,7.9,2.5500000000000003
10276,2009-02-19,0,-4.8,7.5,-1.0499999999999998
10277,2009-02-20,0,-0.7,8.8,3.7
10278,2009-02-21,0,-1.4,9.5,3.35
10279,2009-02-22,0,-2,11.3,3.6500000000000004
10280,2009-02-23,0,-1.4,4.4,0.8000000000000003
10281,2009-02-24,0,-3,11.7,2.8499999999999996
10282,2009-02-25,0,-1.9,10.7,3.4499999999999997
10283,2009-02-26,0,-0.6,11.5,5.15
10284,2009-02-27,0,-0.1,16.7,8.25
10285,2009-02-28,0,0.7,15.5,8.45
10286,2009-01-03,0,5.1,11.4,10.8
10287,2009-02-03,0.3,5.6,13.5,12.35
10288,2009-03-03,0.9,5.8,9.7,10.649999999999999
10289,2009-04-03,2.8,3.9,8.3,8.05
10290,2009-05-03,31.4,2.4,5.9,5.35
10291,2009-06-03,7.8,4.9,11.1,10.45
10292,2009-07-03,0,9.2,14.1,16.25
10293,2009-08-03,0,3,14.2,10.1
10294,2009-09-03,0,-0.2,12.6,6.1
10295,2009-10-03,0,-0.6,12.1,5.45
10296,2009-11-03,0,-0.6,13.1,5.95
10297,2009-12-03,0,-0.2,14,6.8
10298,2009-03-13,0,0.8,19.1,10.350000000000001
10299,2009-03-14,0,1.9,13.5,8.65
10300,2009-03-15,0,2.5,16.4,10.7
10301,2009-03-16,0,4.5,18.3,13.65
10302,2009-03-17,0,2.1,16.8,10.5
10303,2009-03-18,0,2.8,18.5,12.05
10304,2009-03-19,0,2.6,15.6,10.4
10305,2009-03-20,0,5.2,9.8,10.100000000000001
10306,2009-03-21,0,2,11.7,7.85
10307,2009-03-22,0,2.9,16.9,11.35
10308,2009-03-23,0,2,19.2,11.6
10309,2009-03-24,0,5.4,12.4,11.600000000000001
10310,2009-03-25,0,-0.2,13.6,6.6
10311,2009-03-26,0,5.8,15.2,13.399999999999999
10312,2009-03-27,0,2.7,17.1,11.25
10313,2009-03-28,0.8,8.8,12.2,14.9
10314,2009-03-29,17.8,7.4,8.8,11.8
10315,2009-03-30,26.5,6.9,15.5,14.65
10316,2009-03-31,0,10.4,18.5,19.65
10317,2009-01-04,1.9,10.1,19.4,19.799999999999997
10318,2009-02-04,1.6,11.2,14.7,18.549999999999997
10319,2009-03-04,0.5,8.4,19.4,18.1
10320,2009-04-04,0,9.6,20.6,19.9
10321,2009-05-04,0,10.7,18.6,20.0
10322,2009-06-04,0,7.1,21.9,18.049999999999997
10323,2009-07-04,0,6.8,22.9,18.25
10324,2009-08-04,0,7.3,22.6,18.6
10325,2009-09-04,0,8.4,22.4,19.6
10326,2009-10-04,0,9.5,22.1,20.55
10327,2009-11-04,0,6.6,23.1,18.15
10328,2009-12-04,0,7.9,20.8,18.3
10329,2009-04-13,0,8.3,24,20.3
10330,2009-04-14,0,9.5,23.6,21.3
10331,2009-04-15,0,7.8,23.1,19.35
10332,2009-04-16,0,9.6,15.3,17.25
10333,2009-04-17,28,8.7,17.3,17.35
10334,2009-04-18,0,8.5,17.9,17.45
10335,2009-04-19,0,9.2,14.7,16.549999999999997
10336,2009-04-20,2,10.3,15.5,18.05
10337,2009-04-21,1.2,10.5,16.8,18.9
10338,2009-04-22,0,8.6,25.2,21.2
10339,2009-04-23,0,10.7,20.4,20.9
10340,2009-04-24,0,8.1,18.5,17.35
10341,2009-04-25,0,6,21.6,16.8
10342,2009-04-26,0,9.1,14.2,16.2
10343,2009-04-27,16.9,9.6,12.3,15.75
10344,2009-04-28,31.3,9.7,13.4,16.4
10345,2009-04-29,15.9,9.5,15.3,17.15
10346,2009-04-30,4.5,9.4,19.2,19.0
10347,2009-01-05,0,11.1,23.6,22.9
10348,2009-02-05,0,14.8,23.9,26.75
10349,2009-03-05,0,12.2,24.1,24.25
10350,2009-04-05,0,11.6,19.4,21.299999999999997
10351,2009-05-05,0.6,11.1,21.9,22.049999999999997
10352,2009-06-05,0,9.6,23.8,21.5
10353,2009-07-05,0,11,26.5,24.25
10354,2009-08-05,0,11.9,25.2,24.5
10355,2009-09-05,0,12.2,25.5,24.95
10356,2009-10-05,8.4,13.9,25.4,26.6
10357,2009-11-05,0,13.5,26.4,26.7
10358,2009-12-05,0,13.1,26.4,26.299999999999997
10359,2009-05-13,0,14.1,23.2,25.7
10360,2009-05-14,0,15.4,24.3,27.55
10361,2009-05-15,0.1,15.2,19,24.7
10362,2009-05-16,0.9,13.8,25.5,26.55
10363,2009-05-17,0,14.2,27.7,28.049999999999997
10364,2009-05-18,0,14.9,28.9,29.35
10365,2009-05-19,0,15.6,28.7,29.95
10366,2009-05-20,0,15.2,29.8,30.1
10367,2009-05-21,0,17.6,29,32.1
10368,2009-05-22,0.7,16,29,30.5
10369,2009-05-23,0,14.6,30.2,29.7
10370,2009-05-24,0,17.9,31.7,33.75
10371,2009-05-25,0.2,18.8,33.6,35.6
10372,2009-05-26,0,16,33,32.5
10373,2009-05-27,0,20.6,27.4,34.3
10374,2009-05-28,0,16.5,28.6,30.8
10375,2009-05-29,0,11.1,26.8,24.5
10376,2009-05-30,0,9.5,24.9,21.95
10377,2009-05-31,0,10.5,18.1,19.55
10378,2009-01-06,11.7,10,24,22.0
10379,2009-02-06,0,10.4,27.4,24.1
10380,2009-03-06,0,14.5,29.4,29.2
10381,2009-04-06,0,13.8,26.3,26.950000000000003
10382,2009-05-06,0,17,25.3,29.65
10383,2009-06-06,19.9,15.4,21.3,26.05
10384,2009-07-06,5.5,15.1,24.6,27.4
10385,2009-08-06,0,14.6,24.9,27.049999999999997
10386,2009-09-06,1,14.5,22.8,25.9
10387,2009-10-06,6.2,14.4,25.3,27.05
10388,2009-11-06,0,14,26.2,27.1
10389,2009-12-06,0,16.7,27.8,30.6
10390,2009-06-13,0,14,29.2,28.6
10391,2009-06-14,0,14.8,30.5,30.05
10392,2009-06-15,0,21.5,29.6,36.3
10393,2009-06-16,0,21.7,31.4,37.4
10394,2009-06-17,0,18.2,28.3,32.35
10395,2009-06-18,0,14.6,31.6,30.4
10396,2009-06-19,0,17.5,31.5,33.25
10397,2009-06-20,16.8,14.9,27,28.4
10398,2009-06-21,0,14.8,25.4,27.5
10399,2009-06-22,0,12.4,24.1,24.450000000000003
10400,2009-06-23,0,14.9,22.9,26.35
10401,2009-06-24,0.3,16.7,30.2,31.799999999999997
10402,2009-06-25,0,14.6,29.3,29.25
10403,2009-06-26,6.2,16.9,28.1,30.95
10404,2009-06-27,0,16.3,27.5,30.05
10405,2009-06-28,0,16.5,31.4,32.2
10406,2009-06-29,0.4,18.2,31.3,33.85
10407,2009-06-30,0.3,17,31.7,32.85
10408,2009-01-07,0.2,17.5,31.9,33.45
10409,2009-02-07,3.3,18.1,30.6,33.400000000000006
10410,2009-03-07,1.5,18.9,31.4,34.599999999999994
10411,2009-04-07,0,17.5,33.9,34.45
10412,2009-05-07,13.2,17,30.4,32.2
10413,2009-06-07,38.7,17.5,28.4,31.7
10414,2009-07-07,16.1,15.8,25,28.3
10415,2009-08-07,17.7,15.1,26.9,28.549999999999997
10416,2009-09-07,0,14,25.4,26.7
10417,2009-10-07,6.9,14.4,24.5,26.65
10418,2009-11-07,0,13.2,24.6,25.5
10419,2009-12-07,0,14.6,25.2,27.2
10420,2009-07-13,0,16.3,28.7,30.65
10421,2009-07-14,0,20.3,30.1,35.35
10422,2009-07-15,0,20,30,35.0
10423,2009-07-16,0.7,19.3,32.4,35.5
10424,2009-07-17,0,19.8,27.6,33.6
10425,2009-07-18,45.1,13.1,20.3,23.25
10426,2009-07-19,2.4,13.9,26.5,27.15
10427,2009-07-20,0,14.5,27.5,28.25
10428,2009-07-21,0,16.7,28.9,31.15
10429,2009-07-22,0,19.6,29.7,34.45
10430,2009-07-23,0,17.9,32,33.9
10431,2009-07-24,0,18,30.9,33.45
10432,2009-07-25,7.2,17.9,29.4,32.599999999999994
10433,2009-07-26,0,18.5,27.7,32.35
10434,2009-07-27,0,18.4,29,32.9
10435,2009-07-28,1.2,18.8,31,34.3
10436,2009-07-29,0,19.4,31.4,35.099999999999994
10437,2009-07-30,0,19.5,32.2,35.6
10438,2009-07-31,3.5,18.8,24.5,31.05
10439,2009-01-08,1.4,17.4,31,32.9
10440,2009-02-08,0,17.8,32.7,34.150000000000006
10441,2009-03-08,0,17.1,24.9,29.55
10442,2009-04-08,13.9,16.5,28.6,30.8
10443,2009-05-08,0,18.1,30,33.1
10444,2009-06-08,0,16.3,30.7,31.65
10445,2009-07-08,0.1,20.2,31.3,35.85
10446,2009-08-08,6.6,19.3,27.8,33.2
10447,2009-09-08,7.6,18.7,28,32.7
10448,2009-10-08,13.2,18.4,26.2,31.5
10449,2009-11-08,0,18.5,30,33.5
10450,2009-12-08,0,17.2,29.7,32.05
10451,2009-08-13,0,18.4,30.1,33.45
10452,2009-08-14,0.1,18.9,29.3,33.55
10453,2009-08-15,0,18.3,30.2,33.4
10454,2009-08-16,0,19.7,30.5,34.95
10455,2009-08-17,0.6,19.8,31.4,35.5
10456,2009-08-18,0,19.1,32.9,35.55
10457,2009-08-19,0,17.9,33.3,34.55
10458,2009-08-20,0,19.4,33.5,36.15
10459,2009-08-21,0,20.3,33.3,36.95
10460,2009-08-22,0.8,19.4,26.4,32.599999999999994
10461,2009-08-23,2.1,19.4,29.9,34.349999999999994
10462,2009-08-24,0,19.8,29.5,34.55
10463,2009-08-25,0,16.9,30.3,32.05
10464,2009-08-26,0,18.2,30.4,33.4
10465,2009-08-27,0,19.4,32.1,35.45
10466,2009-08-28,0,19.2,32.1,35.25
10467,2009-08-29,0,18.7,25.7,31.549999999999997
10468,2009-08-30,0,16.4,27.1,29.95
10469,2009-08-31,0,13.4,28.8,27.8
10470,2009-01-09,0,15.2,30,30.2
10471,2009-02-09,0,17.2,30.1,32.25
10472,2009-03-09,2.1,18.8,26.1,31.85
10473,2009-04-09,0,19,22.8,30.4
10474,2009-05-09,10.7,14.9,25,27.4
10475,2009-06-09,0,14.1,25.3,26.75
10476,2009-07-09,0,10,25,22.5
10477,2009-08-09,0,11.7,25.8,24.6
10478,2009-09-09,0,13.2,24.3,25.35
10479,2009-10-09,0,14.3,25.2,26.9
10480,2009-11-09,0,14.8,27,28.3
10481,2009-12-09,0,14.7,24.5,26.95
10482,2009-09-13,0,13.4,26.2,26.5
10483,2009-09-14,9.2,12.1,15.2,19.7
10484,2009-09-15,5.7,10.7,16.4,18.9
10485,2009-09-16,4.1,13.9,16.5,22.15
10486,2009-09-17,11.5,15.4,24.9,27.85
10487,2009-09-18,0,16.3,25.6,29.1
10488,2009-09-19,0,14.2,24.8,26.6
10489,2009-09-20,0,12.9,23.6,24.700000000000003
10490,2009-09-21,0.2,15.7,25.5,28.45
10491,2009-09-22,0,14.3,25.9,27.25
10492,2009-09-23,0,13.6,26.1,26.65
10493,2009-09-24,0,14.4,25.8,27.3
10494,2009-09-25,0,16.2,23.9,28.15
10495,2009-09-26,2.3,15.7,21.9,26.65
10496,2009-09-27,0,13.8,23.9,25.75
10497,2009-09-28,0,10.9,24.2,23.0
10498,2009-09-29,0,12.7,24.3,24.85
10499,2009-09-30,0,10.3,23.9,22.25
10500,2009-01-10,0,17.1,24.2,29.200000000000003
10501,2009-02-10,0,15.9,23.4,27.6
10502,2009-03-10,0,10.7,21.4,21.4
10503,2009-04-10,0,11.4,22.3,22.55
10504,2009-05-10,0,14.3,21,24.8
10505,2009-06-10,0,12,23,23.5
10506,2009-07-10,0,13.9,24.1,25.950000000000003
10507,2009-08-10,0,16,24.7,28.35
10508,2009-09-10,0,16.3,21.7,27.15
10509,2009-10-10,0.1,14.8,21.6,25.6
10510,2009-11-10,2,11.3,20.9,21.75
10511,2009-12-10,2.9,12,18,21.0
10512,2009-10-13,0,11.7,16.3,19.85
10513,2009-10-14,0,6.2,12.7,12.55
10514,2009-10-15,0,4.7,12.6,11.0
10515,2009-10-16,0,1.7,13.9,8.65
10516,2009-10-17,0,1.9,12.6,8.2
10517,2009-10-18,0,0.6,14.1,7.6499999999999995
10518,2009-10-19,0,1.1,13.4,7.800000000000001
10519,2009-10-20,0,6.1,12,12.1
10520,2009-10-21,0,4.9,12.2,11.0
10521,2009-10-22,25.2,7.8,11,13.3
10522,2009-10-23,5.6,7.9,16.3,16.05
10523,2009-10-24,0,7.6,19.8,17.5
10524,2009-10-25,0,6.6,16.3,14.75
10525,2009-10-26,0,5.6,16,13.6
10526,2009-10-27,0,4.3,15,11.8
10527,2009-10-28,0,4.8,14.1,11.85
10528,2009-10-29,0,5.6,16.4,13.799999999999999
10529,2009-10-30,0,2.7,16.5,10.95
10530,2009-10-31,0,5.9,14.2,13.0
10531,2009-01-11,0,3.8,13.5,10.55
10532,2009-02-11,0,4.3,7.3,7.949999999999999
10533,2009-03-11,29.8,3.9,14,10.9
10534,2009-04-11,0,1.3,7.1,4.85
10535,2009-05-11,0.6,1.8,9.7,6.6499999999999995
10536,2009-06-11,3.7,5.2,10.1,10.25
10537,2009-07-11,0.8,0,8.9,4.45
10538,2009-08-11,2.4,6,9.6,10.8
10539,2009-09-11,4.1,6.4,10.7,11.75
10540,2009-10-11,0,7,13.8,13.9
10541,2009-11-11,0,1.1,13.2,7.699999999999999
10542,2009-12-11,0,0.7,9.8,5.6000000000000005
10543,2009-11-13,0,0.4,9.2,5.0
10544,2009-11-14,0,4,9.5,8.75
10545,2009-11-15,0,4.7,11.8,10.600000000000001
10546,2009-11-16,0,8.9,12.2,15.0
10547,2009-11-17,0,5.6,13.2,12.2
10548,2009-11-18,0,5.6,14,12.6
10549,2009-11-19,0,3.6,12.2,9.7
10550,2009-11-20,0,2.6,12.1,8.65
10551,2009-11-21,0,1.7,10.9,7.15
10552,2009-11-22,0,-1.4,7.7,2.45
10553,2009-11-23,0,6.2,11.5,11.95
10554,2009-11-24,0,4.3,12.5,10.55
10555,2009-11-25,0,1.4,10.9,6.85
10556,2009-11-26,0,7.3,9,11.8
10557,2009-11-27,0,7.7,10.4,12.9
10558,2009-11-28,0,6.7,11.1,12.25
10559,2009-11-29,0,6.4,8.7,10.75
10560,2009-11-30,31.8,5.5,7.4,9.2
10561,2009-01-12,29.5,5.2,8.3,9.350000000000001
10562,2009-02-12,5.2,1.8,8.3,5.95
10563,2009-03-12,0,0.9,6.4,4.1000000000000005
10564,2009-04-12,5.2,0.9,8,4.9
10565,2009-05-12,9.7,1.6,8.8,6.0
10566,2009-06-12,0,1.7,6.4,4.9
10567,2009-07-12,0,2,6.8,5.4
10568,2009-08-12,4.5,4.9,9.4,9.600000000000001
10569,2009-09-12,1.8,5.7,12.2,11.8
10570,2009-10-12,0,2.8,8.1,6.85
10571,2009-11-12,0,-0.8,8.9,3.6500000000000004
10572,2009-12-12,0,1,9.7,5.85
10573,2009-12-13,0,0.4,5.6,3.1999999999999997
10574,2009-12-14,0,-0.9,4.7,1.4500000000000002
10575,2009-12-15,0,-3.9,2.4,-2.7
10576,2009-12-16,0,-6,1.8,-5.1
10577,2009-12-17,0,-5.6,1.2,-5.0
10578,2009-12-18,0,-5.8,-1.2,-6.3999999999999995
10579,2009-12-19,0,-3.5,2.1,-2.45
10580,2009-12-20,0,-8.6,-2,-9.6
